//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name;
//Important: change only first, third or fourth column in Excel or add variable name before first ;
;Бракование канала@1;;;%IX732.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@1;;;%IX732.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@1;;;%IX732.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@1;;;%IX732.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@1;;;%IX732.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@1;;;%IX732.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@1;;;%IX732.6;A2_22
;Неисправность канала@1;;;%IX732.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[3];Канал 3;;;%ID184;A2_22
;Значение@2;;;%ID184;A2_22
;Статус@2;;;%IB740;A2_22
;Бракование канала@2;;;%IX740.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@2;;;%IX740.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@2;;;%IX740.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@2;;;%IX740.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@2;;;%IX740.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@2;;;%IX740.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@2;;;%IX740.6;A2_22
;Неисправность канала@2;;;%IX740.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[4];Канал 4;;;%ID186;A2_22
;Значение@3;;;%ID186;A2_22
;Статус@3;;;%IB748;A2_22
;Бракование канала@3;;;%IX748.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@3;;;%IX748.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@3;;;%IX748.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@3;;;%IX748.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@3;;;%IX748.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@3;;;%IX748.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@3;;;%IX748.6;A2_22
;Неисправность канала@3;;;%IX748.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[5];Канал 5;;;%ID188;A2_22
;Значение@4;;;%ID188;A2_22
;Статус@4;;;%IB756;A2_22
;Бракование канала@4;;;%IX756.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@4;;;%IX756.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@4;;;%IX756.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@4;;;%IX756.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@4;;;%IX756.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@4;;;%IX756.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@4;;;%IX756.6;A2_22
;Неисправность канала@4;;;%IX756.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[6];Канал 6;;;%ID190;A2_22
;Значение@5;;;%ID190;A2_22
;Статус@5;;;%IB764;A2_22
;Бракование канала@5;;;%IX764.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@5;;;%IX764.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@5;;;%IX764.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@5;;;%IX764.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@5;;;%IX764.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@5;;;%IX764.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@5;;;%IX764.6;A2_22
;Неисправность канала@5;;;%IX764.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[7];Канал 7;;;%ID192;A2_22
;Значение@6;;;%ID192;A2_22
;Статус@6;;;%IB772;A2_22
;Бракование канала@6;;;%IX772.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@6;;;%IX772.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@6;;;%IX772.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@6;;;%IX772.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@6;;;%IX772.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@6;;;%IX772.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@6;;;%IX772.6;A2_22
;Неисправность канала@6;;;%IX772.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[8];Канал 8;;;%ID194;A2_22
;Значение@7;;;%ID194;A2_22
;Статус@7;;;%IB780;A2_22
;Бракование канала@7;;;%IX780.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@7;;;%IX780.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@7;;;%IX780.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@7;;;%IX780.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@7;;;%IX780.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@7;;;%IX780.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@7;;;%IX780.6;A2_22
;Неисправность канала@7;;;%IX780.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[9];Канал 9;;;%ID196;A2_22
;Значение@8;;;%ID196;A2_22
;Статус@8;;;%IB788;A2_22
;Бракование канала@8;;;%IX788.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@8;;;%IX788.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@8;;;%IX788.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@8;;;%IX788.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@8;;;%IX788.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@8;;;%IX788.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@8;;;%IX788.6;A2_22
;Неисправность канала@8;;;%IX788.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[10];Канал 10;;;%ID198;A2_22
;Значение@9;;;%ID198;A2_22
;Статус@9;;;%IB796;A2_22
;Бракование канала@9;;;%IX796.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@9;;;%IX796.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@9;;;%IX796.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@9;;;%IX796.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@9;;;%IX796.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@9;;;%IX796.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@9;;;%IX796.6;A2_22
;Неисправность канала@9;;;%IX796.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[11];Канал 11;;;%ID200;A2_22
;Значение@10;;;%ID200;A2_22
;Статус@10;;;%IB804;A2_22
;Бракование канала@10;;;%IX804.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@10;;;%IX804.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@10;;;%IX804.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@10;;;%IX804.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@10;;;%IX804.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@10;;;%IX804.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@10;;;%IX804.6;A2_22
;Неисправность канала@10;;;%IX804.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[12];Канал 12;;;%ID202;A2_22
;Значение@11;;;%ID202;A2_22
;Статус@11;;;%IB812;A2_22
;Бракование канала@11;;;%IX812.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@11;;;%IX812.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@11;;;%IX812.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@11;;;%IX812.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@11;;;%IX812.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@11;;;%IX812.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@11;;;%IX812.6;A2_22
;Неисправность канала@11;;;%IX812.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[13];Канал 13;;;%ID204;A2_22
;Значение@12;;;%ID204;A2_22
;Статус@12;;;%IB820;A2_22
;Бракование канала@12;;;%IX820.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@12;;;%IX820.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@12;;;%IX820.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@12;;;%IX820.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@12;;;%IX820.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@12;;;%IX820.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@12;;;%IX820.6;A2_22
;Неисправность канала@12;;;%IX820.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[14];Канал 14;;;%ID206;A2_22
;Значение@13;;;%ID206;A2_22
;Статус@13;;;%IB828;A2_22
;Бракование канала@13;;;%IX828.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@13;;;%IX828.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@13;;;%IX828.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@13;;;%IX828.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@13;;;%IX828.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@13;;;%IX828.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@13;;;%IX828.6;A2_22
;Неисправность канала@13;;;%IX828.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[15];Канал 15;;;%ID208;A2_22
;Значение@14;;;%ID208;A2_22
;Статус@14;;;%IB836;A2_22
;Бракование канала@14;;;%IX836.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@14;;;%IX836.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@14;;;%IX836.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@14;;;%IX836.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@14;;;%IX836.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@14;;;%IX836.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@14;;;%IX836.6;A2_22
;Неисправность канала@14;;;%IX836.7;A2_22
Application.Crate_Burn[2].arstAI[2].Inputs[16];Канал 16;;;%ID210;A2_22
;Значение@15;;;%ID210;A2_22
;Статус@15;;;%IB844;A2_22
;Бракование канала@15;;;%IX844.0;A2_22
;Выход сигнала за верхнюю границу измерения инженерной величины@15;;;%IX844.1;A2_22
;Выход сигнала за нижнюю границу измерения инженерной величины@15;;;%IX844.2;A2_22
;Выход сигнала за верхнюю границу измерения электрической величины@15;;;%IX844.3;A2_22
;Выход сигнала за нижнюю границу измерения электрической величины@15;;;%IX844.4;A2_22
;Недостоверность канала по выходу за верхнюю границу АЦП@15;;;%IX844.5;A2_22
;Недостоверность канала по выходу за нижнюю границу АЦП@15;;;%IX844.6;A2_22
;Неисправность канала@15;;;%IX844.7;A2_22
Application.Crate_Burn[2].arstAI[2].xHwError;HwError;;;%IX848.0;A2_22
Application.Crate_Burn[2].arstDI[1].Inputs;Дискретные входы;;;%ID213;A2_23
;Bit0;;;%IX852.0;A2_23
;Bit1;;;%IX852.1;A2_23
;Bit2;;;%IX852.2;A2_23
;Bit3;;;%IX852.3;A2_23
;Bit4;;;%IX852.4;A2_23
;Bit5;;;%IX852.5;A2_23
;Bit6;;;%IX852.6;A2_23
;Bit7;;;%IX852.7;A2_23
;Bit8;;;%IX853.0;A2_23
;Bit9;;;%IX853.1;A2_23
;Bit10;;;%IX853.2;A2_23
;Bit11;;;%IX853.3;A2_23
;Bit12;;;%IX853.4;A2_23
;Bit13;;;%IX853.5;A2_23
;Bit14;;;%IX853.6;A2_23
;Bit15;;;%IX853.7;A2_23
;Bit16;;;%IX854.0;A2_23
;Bit17;;;%IX854.1;A2_23
;Bit18;;;%IX854.2;A2_23
;Bit19;;;%IX854.3;A2_23
;Bit20;;;%IX854.4;A2_23
;Bit21;;;%IX854.5;A2_23
;Bit22;;;%IX854.6;A2_23
;Bit23;;;%IX854.7;A2_23
;Bit24;;;%IX855.0;A2_23
;Bit25;;;%IX855.1;A2_23
;Bit26;;;%IX855.2;A2_23
;Bit27;;;%IX855.3;A2_23
;Bit28;;;%IX855.4;A2_23
;Bit29;;;%IX855.5;A2_23
;Bit30;;;%IX855.6;A2_23
;Bit31;;;%IX855.7;A2_23
Application.Crate_Burn[2].arstDI[1].xHwError;HwError;;;%IX856.0;A2_23
Application.Crate_Burn[2].arstDI[2].Inputs;Дискретные входы;;;%ID215;A2_24
;Bit0;;;%IX860.0;A2_24
;Bit1;;;%IX860.1;A2_24
;Bit2;;;%IX860.2;A2_24
;Bit3;;;%IX860.3;A2_24
;Bit4;;;%IX860.4;A2_24
;Bit5;;;%IX860.5;A2_24
;Bit6;;;%IX860.6;A2_24
;Bit7;;;%IX860.7;A2_24
;Bit8;;;%IX861.0;A2_24
;Bit9;;;%IX861.1;A2_24
;Bit10;;;%IX861.2;A2_24
;Bit11;;;%IX861.3;A2_24
;Bit12;;;%IX861.4;A2_24
;Bit13;;;%IX861.5;A2_24
;Bit14;;;%IX861.6;A2_24
;Bit15;;;%IX861.7;A2_24
;Bit16;;;%IX862.0;A2_24
;Bit17;;;%IX862.1;A2_24
;Bit18;;;%IX862.2;A2_24
;Bit19;;;%IX862.3;A2_24
;Bit20;;;%IX862.4;A2_24
;Bit21;;;%IX862.5;A2_24
;Bit22;;;%IX862.6;A2_24
;Bit23;;;%IX862.7;A2_24
;Bit24;;;%IX863.0;A2_24
;Bit25;;;%IX863.1;A2_24
;Bit26;;;%IX863.2;A2_24
;Bit27;;;%IX863.3;A2_24
;Bit28;;;%IX863.4;A2_24
;Bit29;;;%IX863.5;A2_24
;Bit30;;;%IX863.6;A2_24
;Bit31;;;%IX863.7;A2_24
Application.Crate_Burn[2].arstDI[2].xHwError;HwError;;;%IX864.0;A2_24
Application.Crate_Burn[2].arstDO[1].PowerStatus;Состояние питания;;;%IB865;A2_25
;Внутренняя шина 1;;;%IX865.0;A2_25
;Внутренняя шина 2;;;%IX865.1;A2_25
Application.Crate_Burn[2].arstDO[1].Outputs;Дискретные выходы;;;%QD4;A2_25
;Bit0;;;%QX16.0;A2_25
;Bit1;;;%QX16.1;A2_25
;Bit2;;;%QX16.2;A2_25
;Bit3;;;%QX16.3;A2_25
;Bit4;;;%QX16.4;A2_25
;Bit5;;;%QX16.5;A2_25
;Bit6;;;%QX16.6;A2_25
;Bit7;;;%QX16.7;A2_25
;Bit8;;;%QX17.0;A2_25
;Bit9;;;%QX17.1;A2_25
;Bit10;;;%QX17.2;A2_25
;Bit11;;;%QX17.3;A2_25
;Bit12;;;%QX17.4;A2_25
;Bit13;;;%QX17.5;A2_25
;Bit14;;;%QX17.6;A2_25
;Bit15;;;%QX17.7;A2_25
;Bit16;;;%QX18.0;A2_25
;Bit17;;;%QX18.1;A2_25
;Bit18;;;%QX18.2;A2_25
;Bit19;;;%QX18.3;A2_25
;Bit20;;;%QX18.4;A2_25
;Bit21;;;%QX18.5;A2_25
;Bit22;;;%QX18.6;A2_25
;Bit23;;;%QX18.7;A2_25
;Bit24;;;%QX19.0;A2_25
;Bit25;;;%QX19.1;A2_25
;Bit26;;;%QX19.2;A2_25
;Bit27;;;%QX19.3;A2_25
;Bit28;;;%QX19.4;A2_25
;Bit29;;;%QX19.5;A2_25
;Bit30;;;%QX19.6;A2_25
;Bit31;;;%QX19.7;A2_25
Application.Crate_Burn[2].arstDO[1].xHwError;HwError;;;%IX866.0;A2_25
Application.Crate_Burn[2].arstDO[2].PowerStatus;Состояние питания;;;%IB867;A2_26
;Внутренняя шина 1;;;%IX867.0;A2_26
;Внутренняя шина 2;;;%IX867.1;A2_26
Application.Crate_Burn[2].arstDO[2].Outputs;Дискретные выходы;;;%QD5;A2_26
;Bit0;;;%QX20.0;A2_26
;Bit1;;;%QX20.1;A2_26
;Bit2;;;%QX20.2;A2_26
;Bit3;;;%QX20.3;A2_26
;Bit4;;;%QX20.4;A2_26
;Bit5;;;%QX20.5;A2_26
;Bit6;;;%QX20.6;A2_26
;Bit7;;;%QX20.7;A2_26
;Bit8;;;%QX21.0;A2_26
;Bit9;;;%QX21.1;A2_26
;Bit10;;;%QX21.2;A2_26
;Bit11;;;%QX21.3;A2_26
;Bit12;;;%QX21.4;A2_26
;Bit13;;;%QX21.5;A2_26
;Bit14;;;%QX21.6;A2_26
;Bit15;;;%QX21.7;A2_26
;Bit16;;;%QX22.0;A2_26
;Bit17;;;%QX22.1;A2_26
;Bit18;;;%QX22.2;A2_26
;Bit19;;;%QX22.3;A2_26
;Bit20;;;%QX22.4;A2_26
;Bit21;;;%QX22.5;A2_26
;Bit22;;;%QX22.6;A2_26
;Bit23;;;%QX22.7;A2_26
;Bit24;;;%QX23.0;A2_26
;Bit25;;;%QX23.1;A2_26
;Bit26;;;%QX23.2;A2_26
;Bit27;;;%QX23.3;A2_26
;Bit28;;;%QX23.4;A2_26
;Bit29;;;%QX23.5;A2_26
;Bit30;;;%QX23.6;A2_26
;Bit31;;;%QX23.7;A2_26
Application.Crate_Burn[2].arstDO[2].xHwError;HwError;;;%IX868.0;A2_26
Application.Crate_Burn[2].xPPExternalOk_2;Наличие внешнего питания;;;%IX868.1;G2_12
Application.Crate_Burn[2].xPPHwError_2;HwError;;;%IX868.2;G2_12
Application.Crate_Burn[2].xOutLinkOk;Линк порта OUT;;;%IX868.3;A2_32
Application.Crate_Burn[2].xOutHwError;HwError;;;%IX868.4;A2_32
Application.Crate_Burn[3].xCrateHwError;HwError;;;%IX868.5;Crate_3
Application.Crate_Burn[3].xInLinkOk;Линк порта IN;;;%IX868.6;A3_31
Application.Crate_Burn[3].xInHwError;HwError;;;%IX868.7;A3_31
Application.Crate_Burn[3].xPPExternalOk_1;Наличие внешнего питания;;;%IX869.0;G3_11
Application.Crate_Burn[3].xPPHwError_1;HwError;;;%IX869.1;G3_11
Application.Crate_Burn[3].arstAI[1].Inputs[1];Канал 1;;;%ID218;A3_21
;Значение;;;%ID218;A3_21
;Статус;;;%IB876;A3_21
;Бракование канала;;;%IX876.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины;;;%IX876.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины;;;%IX876.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины;;;%IX876.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины;;;%IX876.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП;;;%IX876.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП;;;%IX876.6;A3_21
;Неисправность канала;;;%IX876.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[2];Канал 2;;;%ID220;A3_21
;Значение@1;;;%ID220;A3_21
;Статус@1;;;%IB884;A3_21
;Бракование канала@1;;;%IX884.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@1;;;%IX884.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@1;;;%IX884.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@1;;;%IX884.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@1;;;%IX884.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@1;;;%IX884.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@1;;;%IX884.6;A3_21
;Неисправность канала@1;;;%IX884.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[3];Канал 3;;;%ID222;A3_21
;Значение@2;;;%ID222;A3_21
;Статус@2;;;%IB892;A3_21
;Бракование канала@2;;;%IX892.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@2;;;%IX892.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@2;;;%IX892.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@2;;;%IX892.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@2;;;%IX892.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@2;;;%IX892.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@2;;;%IX892.6;A3_21
;Неисправность канала@2;;;%IX892.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[4];Канал 4;;;%ID224;A3_21
;Значение@3;;;%ID224;A3_21
;Статус@3;;;%IB900;A3_21
;Бракование канала@3;;;%IX900.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@3;;;%IX900.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@3;;;%IX900.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@3;;;%IX900.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@3;;;%IX900.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@3;;;%IX900.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@3;;;%IX900.6;A3_21
;Неисправность канала@3;;;%IX900.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[5];Канал 5;;;%ID226;A3_21
;Значение@4;;;%ID226;A3_21
;Статус@4;;;%IB908;A3_21
;Бракование канала@4;;;%IX908.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@4;;;%IX908.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@4;;;%IX908.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@4;;;%IX908.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@4;;;%IX908.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@4;;;%IX908.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@4;;;%IX908.6;A3_21
;Неисправность канала@4;;;%IX908.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[6];Канал 6;;;%ID228;A3_21
;Значение@5;;;%ID228;A3_21
;Статус@5;;;%IB916;A3_21
;Бракование канала@5;;;%IX916.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@5;;;%IX916.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@5;;;%IX916.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@5;;;%IX916.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@5;;;%IX916.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@5;;;%IX916.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@5;;;%IX916.6;A3_21
;Неисправность канала@5;;;%IX916.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[7];Канал 7;;;%ID230;A3_21
;Значение@6;;;%ID230;A3_21
;Статус@6;;;%IB924;A3_21
;Бракование канала@6;;;%IX924.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@6;;;%IX924.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@6;;;%IX924.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@6;;;%IX924.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@6;;;%IX924.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@6;;;%IX924.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@6;;;%IX924.6;A3_21
;Неисправность канала@6;;;%IX924.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[8];Канал 8;;;%ID232;A3_21
;Значение@7;;;%ID232;A3_21
;Статус@7;;;%IB932;A3_21
;Бракование канала@7;;;%IX932.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@7;;;%IX932.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@7;;;%IX932.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@7;;;%IX932.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@7;;;%IX932.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@7;;;%IX932.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@7;;;%IX932.6;A3_21
;Неисправность канала@7;;;%IX932.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[9];Канал 9;;;%ID234;A3_21
;Значение@8;;;%ID234;A3_21
;Статус@8;;;%IB940;A3_21
;Бракование канала@8;;;%IX940.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@8;;;%IX940.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@8;;;%IX940.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@8;;;%IX940.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@8;;;%IX940.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@8;;;%IX940.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@8;;;%IX940.6;A3_21
;Неисправность канала@8;;;%IX940.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[10];Канал 10;;;%ID236;A3_21
;Значение@9;;;%ID236;A3_21
;Статус@9;;;%IB948;A3_21
;Бракование канала@9;;;%IX948.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@9;;;%IX948.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@9;;;%IX948.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@9;;;%IX948.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@9;;;%IX948.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@9;;;%IX948.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@9;;;%IX948.6;A3_21
;Неисправность канала@9;;;%IX948.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[11];Канал 11;;;%ID238;A3_21
;Значение@10;;;%ID238;A3_21
;Статус@10;;;%IB956;A3_21
;Бракование канала@10;;;%IX956.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@10;;;%IX956.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@10;;;%IX956.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@10;;;%IX956.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@10;;;%IX956.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@10;;;%IX956.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@10;;;%IX956.6;A3_21
;Неисправность канала@10;;;%IX956.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[12];Канал 12;;;%ID240;A3_21
;Значение@11;;;%ID240;A3_21
;Статус@11;;;%IB964;A3_21
;Бракование канала@11;;;%IX964.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@11;;;%IX964.1;A3_21
;Выход сигнала за нижнюю границу измерения инженерной величины@11;;;%IX964.2;A3_21
;Выход сигнала за верхнюю границу измерения электрической величины@11;;;%IX964.3;A3_21
;Выход сигнала за нижнюю границу измерения электрической величины@11;;;%IX964.4;A3_21
;Недостоверность канала по выходу за верхнюю границу АЦП@11;;;%IX964.5;A3_21
;Недостоверность канала по выходу за нижнюю границу АЦП@11;;;%IX964.6;A3_21
;Неисправность канала@11;;;%IX964.7;A3_21
Application.Crate_Burn[3].arstAI[1].Inputs[13];Канал 13;;;%ID242;A3_21
;Значение@12;;;%ID242;A3_21
;Статус@12;;;%IB972;A3_21
;Бракование канала@12;;;%IX972.0;A3_21
;Выход сигнала за верхнюю границу измерения инженерной величины@12;;;%IX972.1;A3_21
